,codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
375,902085,,41,-22.95913,-43.385253,1690387192000,59.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34212.5,76
376,E902012,,40,-22.964455,-43.391944,1690373876000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],9831.8, 
377,E902001,,41,-23.001385,-43.431112,1690387187000,51.5,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],21024.2,47
378,E902006,,40,-22.964547,-43.391919,1690385412000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],19413.2, 
379,E902011,,40,-22.96521,-43.392068,1690383788000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],8711.0, 
380,E902014,,40,-22.964496,-43.39184,1690385851000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],16179.6, 
381,902002,,41,-22.922882,-43.373526,1690387187000,26.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],19988.9,71
382,901095,,51,-22.889126,-43.40091,1690386970000,60.1,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],35242.9,175
383,902069,,41,-23.0085,-43.440644,1690384190000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32679.0, 
384,902094,,35,-22.941127,-43.372583,1690387194000,17.7,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9227.7,188
385,903068,,17,-22.907552,-43.56623,1690387180000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20868.4,100
386,901097,,22,-23.001993,-43.327119,1690387181000,57.9,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],35754.0,294
387,902081,,31,-22.965333,-43.39205,1690383366000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11576.3, 
388,902075,,31,-23.000692,-43.366164,1690377998000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],14177.4, 
389,902013,,43,-22.964361,-43.39183,1690385356000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],11572.3, 
390,902082,,35,-22.972339,-43.401346,1690385275000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10971.0, 
391,903062,,17,-22.927392,-43.677754,1690386947000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20314.8,310
392,902089,,35,-22.972096,-43.401322,1690375557000,27.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9864.4,221
393,903041,,50,-23.00651,-43.312298,1690387184000,0.0,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],27560.9,266
394,903051,,50,-22.971821,-43.400779,1690384428000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31154.8, 
395,902055,,46,-23.001071,-43.367935,1690382632000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],164.1, 
396,903044,,42,-22.839591,-43.239769,1690386149000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],29295.7, 
397,902086,,31,-22.965756,-43.391386,1690382992000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11282.4, 
398,903036,,17,-22.901802,-43.555072,1690387119000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],156928.3, 
399,902043,,41,-23.008298,-43.440277,1690385988000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29200.2, 
400,902036,,41,-23.008376,-43.440534,1690385072000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32417.8, 
401,903039,,17,-22.932356,-43.658525,1690387182000,37.8,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18489.8,251
402,903047,,42,-22.839816,-43.239533,1690384708000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23184.8, 
403,902074,,31,-23.000707,-43.366062,1690384514000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],9847.8, 
404,902039,,46,-22.839164,-43.295435,1690387185000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33727.8,62
405,903040,,17,-22.901728,-43.554806,1690387195000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18598.4,168
406,902044,,43,-22.839844,-43.240073,1690384624000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],31319.9, 
407,902038,,43,-22.964665,-43.391778,1690385427000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],7655.9, 
408,903048,,42,-22.876126,-43.32948,1690384393000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23999.5, 
409,902041,,46,-22.976058,-43.364528,1690387190000,49.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34326.5,22
410,903064,,50,-22.971826,-43.400997,1690387082000,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],22230.0, 
411,902037,,41,-22.965978,-43.396363,1690387178000,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],35994.8,220
412,903069,,17,-22.923398,-43.648388,1690387196000,2.7,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],22541.1,224
413,902034,,43,-22.854334,-43.251296,1690386257000,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],34891.0, 
414,902088,,31,-22.965446,-43.391933,1690383057000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10144.0, 
415,902042,,46,-23.00129,-43.365526,1690387181000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],32090.4, 
416,902040,,46,-23.001329,-43.365273,1690387182000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34272.5, 
417,903049,,17,-22.920351,-43.643214,1690387191000,18.9,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],23449.7,60
418,903038,,17,-22.904578,-43.571434,1690387196000,37.3,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],26674.1,258
419,903053,,17,-22.901914,-43.554742,1690387191000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],21592.9,75
420,903042,,38,-22.876623,-43.329568,1690386292000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],28972.5, 
421,12732,,0,-23.002698,-43.366354,1690385419000,0.0,,,,25770.1,105
422,902087,,31,-22.964826,-43.391651,1690382435000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10179.2, 
423,903050,,42,-22.876832,-43.329743,1689962449000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],0.0, 
424,903067,,17,-22.90156,-43.554748,1690386526000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],23683.7,239
425,902076,,46,-22.854765,-43.252058,1690383087000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],27578.2,159
426,902083,,31,-22.964658,-43.39173,1690384479000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],5319.1, 
427,902096,,35,-22.972488,-43.401629,1690375114000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14309.6,222
428,902084,,31,-22.964675,-43.391859,1690384826000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11798.6, 
429,902100,,35,-23.000779,-43.36724,1690387109000,29.2,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],13579.6,90
430,903059,,17,-22.901862,-43.554529,1690387065000,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18867.6,71
431,903043,,38,-22.877056,-43.330325,1690384521000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],30031.1,154
432,902079,,46,-22.936448,-43.37172,1690387189000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],30981.3,18
433,903066,,17,-22.917275,-43.684389,1690387183000,25.4,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],25009.3,165
434,902098,,35,-22.876921,-43.33758,1690387189000,35.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8965.6,304
435,902099,,35,-23.001046,-43.367633,1690387185000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],11685.2, 
436,902093,,35,-22.973274,-43.382965,1690387196000,4.8,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8875.3,89
437,902091,,35,-22.965305,-43.390392,1690387196000,51.3,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14190.2,2
438,901099,,51,-22.94076,-43.39463,1690387179000,7.8,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],29689.0,353
439,903046,,42,-22.83946,-43.239821,1690380855000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],29899.7,145
440,902077,,41,-23.008487,-43.44106,1690387199000,20.2,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34864.1,254
441,902104,,31,-22.876369,-43.330461,1690386795000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8023.9, 
442,902106,,35,-22.940485,-43.372486,1690387189000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],12316.5,8
443,902108,,35,-22.876412,-43.330505,1690348264000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6810.7, 
444,902109,,35,-22.876956,-43.330076,1690385875000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11421.9, 
445,903061,,17,-22.907189,-43.568452,1690387195000,31.9,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21620.9,105
446,903070,,17,-22.917012,-43.633785,1690387194000,6.2,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9387.1,78
447,86835,,18,-23.006728,-43.313289,1690383857000,0.0,,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],13641.2, 
448,44706,LRG8855,10,-23.00179,-43.366065,1690386577000,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],21984.8, 
449,50305,,0,-22.919864,-43.60795,1687705357000,0.0,,,,10004.8, 
450,903065,,17,-22.934523,-43.665271,1690387183000,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],17081.1,16
451,901008,,22,-23.006627,-43.31298,1690387244000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22896.5,271
452,901011,RIV8A74,22,-23.000967,-43.366375,1690381489000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],23593.3, 
453,901018,,51,-23.000075,-43.356425,1690230262000,48.3,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],2502.1,95
454,901012,,22,-23.000595,-43.366171,1690386820000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21402.2,87
455,901014,,22,-23.00059,-43.365069,1690379338000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],35722.1,89
456,901007,,22,-22.96502,-43.391056,1690385777000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21891.5, 
457,901009,,22,-23.000924,-43.367162,1690386301000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20957.1, 
458,901013,,22,-23.006689,-43.31451,1690385036000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],31666.8, 
459,901010,RJM8G30,22,-23.006697,-43.313577,1690384247000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22930.1, 
460,901015,,51,-22.965077,-43.391298,1690384023000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],14154.7, 
461,901047,,53,-22.883837,-43.399631,1690381055000,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],45411.5,143
462,901017,,22,-23.006622,-43.314127,1690373786000,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],25184.0,95
463,901063,,51,-22.964869,-43.391663,1690383226000,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48950.2,65
464,901006,RJA9F56,22,-23.000988,-43.365492,1690387075000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],19485.4,269
465,901005,RJB8E53,22,-23.000122,-43.366015,1690387246000,43.1,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],21756.3,270
466,901004,RJQ8J80,22,-23.001112,-43.329867,1690387254000,38.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21538.4,104
467,902095,,35,-22.842676,-43.253896,1690069081000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7511.5, 
468,30504,,0,-23.002814,-43.366126,1690387244000,0.0,,,,53794.6, 
469,47031,KYW5240,25,-23.00091,-43.365045,1690385874000,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],51063.6,138
470,30533,KWO8120,0,-22.920198,-43.608146,1690381585000,0.0,,,,52733.1,171
471,47027,KRR2119,20,-22.933893,-43.669347,1689714615000,53.7,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],1004.1,309
472,86840,KOS9769,13,-22.919551,-43.607877,1682053295000,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],778.8, 
473,30538,KXE7719,12,-23.000502,-43.383188,1690387255000,35.8,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],56082.4,89
474,13412,KPY9734,0,-22.965162,-43.391705,1690384628000,0.0,,,,44901.0, 
475,50309,KPN6B05,25,-23.002682,-43.36561,1690382680000,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],20247.0, 
476,12702,KXB8152,25,-22.919625,-43.608713,1688523108000,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],27817.4, 
477,12706,KXB8938,10,-22.920521,-43.607432,1680260524000,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),4060.2, 
478,47025,KXE8652,13,-22.919881,-43.607336,1688750329000,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],38341.5, 
479,30532,KYL8599,25,-22.992149,-43.598394,1690387206000,20.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],41926.8,315
480,13423,LSI5976,25,-23.000633,-43.364974,1690385986000,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],41257.0, 
481,13403,LTF5447,10,-23.000659,-43.364725,1690387217000,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],53453.9,89
482,90002,LMB2D92,10,-22.999825,-43.582027,1690387239000,60.5,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],56037.3,104
483,47030,LSQ5263,12,-23.00274,-43.365807,1690382599000,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],53944.2,315
484,44732,LSG9592,29,-23.010999,-43.453114,1690387256000,25.1,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],37933.0,59
485,13409,KPY9733,10,-22.915786,-43.628365,1682554213000,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),22420.5, 
486,13424,KRL4069,11,-22.920758,-43.607831,1690383247000,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR),2305.1,187
487,90005,KWK6A89,10,-22.95172,-43.650015,1690387239000,31.6,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],49989.6,142
488,86851,KQO8674,29,-23.001748,-43.365223,1690386871000,0.0,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],13004.4, 
489,86875,KQB4103,12,-23.000708,-43.364576,1690386210000,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],13177.4, 
490,30518,KYL8597,13,-23.001518,-43.364246,1690385727000,0.0,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],37216.8, 
491,12707,LMI8079,12,-22.919866,-43.607431,1684569721000,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],4853.2, 
492,902090,,35,-23.00072,-43.366181,1690378587000,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],15177.8, 
493,47029,LSQ5267,10,-23.00183,-43.365705,1690383783000,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],57140.3, 
494,A994324,LUN4324,0,-22.8237538,-43.2789804,1690387229000,34.0,,,,47781.481,130
495,13420,KWI9708,10,-22.983242,-43.609304,1690387257000,58.1,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],48211.4,150
496,A999574,LSD9574,0,-23.0009121,-43.3636843,1648639566000,0.0,,,,24148.286, 
497,44717,KWW8818,18,-22.919874,-43.607744,1686020567000,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],8226.799, 
498,12704,LSM8778,20,-22.920368,-43.607281,1686218434000,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],21199.9, 
499,47004,KQK7904,25,-23.000965,-43.36519,1690385652000,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],49667.6,273
500,27205,LSL9114,18,-22.919765,-43.608465,1688274121000,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],4823.1, 
501,47012,KPZ8364,0,-22.915668,-43.626982,1690387247000,0.0,,,,55164.0, 
502,47015,LRH8891,10,-22.919456,-43.607191,1681849544000,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),12489.7, 
503,86885,LTB5540,29,-23.002232,-43.365113,1690378225000,0.0,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],514837.8, 
504,13414,KPY9731,25,-22.919539,-43.607846,1686886318000,0.0,,ida,25 -  MATO ALTO X ALVORADA (PARAD0R) [IDA],8259.2, 
505,13425,KRL4070,25,-23.00192,-43.366085,1690382532000,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],1201.6, 
506,12738,KRR2404,10,-23.000154,-43.367907,1690387246000,22.7,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],37550.4,269
507,30502,LQT9173,19,-22.919615,-43.608327,1685235953000,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],21983.5, 
508,86886,LTB5541,29,-23.001833,-43.365487,1690381511000,0.0,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],13206.6, 
509,47032,KXE8654,25,-23.01589,-43.519666,1686624152000,59.6,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],23120.5, 
510,13428,KXE7712,12,-23.017105,-43.512625,1690387258000,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],57866.9,286
511,47006,KWZ8630,18,-23.006863,-43.31255,1690386622000,0.0,,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],50951.9, 
512,KXE9191 PKP,KXE9191,0,-23.000823,-43.363679,1690383563000,0.0,,,,2597.7,48
513,47007,LSP6018,25,-23.018736,-43.507529,1690387242000,40.4,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],42312.0,106
514,13413,KWI9711,0,-23.00273,-43.365899,1690386200000,0.0,,,,43669.7, 
515,90001,KPZ5E15,12,-22.998263,-43.587669,1690387237000,60.8,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],44329.2,284
516,901057,,53,-23.006966,-43.312253,1690387254000,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],51214.0,84
517,901003,RKM8C54,22,-22.964475,-43.391757,1690382657000,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],22882.7,5
518,86874,KQB4102,29,-23.001926,-43.364732,1690387248000,0.0,,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],512932.6, 
519,86879,LTN5696,12,-22.965053,-43.647774,1690387248000,16.9,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],1975.5,182
520,90003,KYN7F36,10,-23.007807,-43.441444,1690387249000,35.5,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],19071.2,255
521,12711,LSO1629,10,-22.919951,-43.607173,1678905395000,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),4511.1, 
522,86809,LQH9072,0,-22.920569,-43.608165,1690387209000,0.0,,,,7406.0, 
523,47011,LRH8889,10,-23.00049,-43.366886,1690386844000,24.9,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],39691.3,187
524,47009,KPZ8430,10,-23.000672,-43.36471,1690387246000,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],54260.5, 
525,47014,KZI4452,25,-23.020884,-43.497065,1690387249000,20.8,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],38160.0,290
526,30537,KXE7720,18,-23.006809,-43.313107,1690386236000,0.0,,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],51600.6, 
527,50301,KPP5B70,25,-23.001839,-43.366214,1690385094000,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],3994.1, 
528,47005,LSV5862,0,-22.920488,-43.608226,1690045260000,0.0,,,,42896.4, 
529,47018,LRS2843,10,-23.000245,-43.579308,1690387258000,60.1,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],33117.0,284
530,30536,KXE7721,10,-22.920297,-43.60846,1685827570000,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),13477.3, 
531,44713,KPZ3559,12,-23.001819,-43.36578,1690386299000,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],29735.7,215
532,13401,KQO7822,0,-22.920245,-43.608048,1690384589000,0.0,,,,53738.6, 
533,47021,KRM7686,20,-22.919605,-43.607079,1686513160000,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],24792.3, 
534,13421,KWO8119,12,-23.000641,-43.365615,1690387248000,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],15067.1, 
535,13419,LTV5426,25,-23.000703,-43.368434,1690386649000,17.5,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],43510.7,245
536,27174,KQP5437,13,-23.001796,-43.365954,1690383776000,0.0,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],19002.4, 
537,47026,KYA7928,10,-22.919951,-43.608633,1690382379000,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],32922.5, 
538,47024,KYS6559,0,-22.918807,-43.60743,1689975710000,0.0,,,,27809.6, 
539,86889,KRQ6878,10,-22.916367,-43.683717,1690387253000,18.4,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],515083.8,359
540,12724,LMJ1118,12,-23.000973,-43.364461,1690384215000,17.9,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],9815.1,246
541,27209,LSL9B07,25,-23.000262,-43.366896,1690379455000,21.1,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],10202.5,142
542,27176,LRK9563,12,-23.000889,-43.368459,1690383257000,23.6,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],13657.7,156
543,30511,KPV2250,12,-23.007713,-43.543729,1690387256000,55.7,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],49638.1,100
544,13427,KXE7711,0,-23.000587,-43.38338,1690387245000,39.0,,,,51985.5,89
545,12725,LMJ1327,12,-22.920218,-43.608011,1690386028000,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],39382.6, 
546,12737,KXO9461,18,-22.920542,-43.607195,1678193721000,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],4377.2, 
547,13404,KQO7823,0,-22.920153,-43.608056,1690377280000,0.0,,,,56223.5,169
548,47022,KRM7701,25,-23.000705,-43.365643,1690387257000,14.4,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],13130.9,86
549,12736,LMJ4504,20,-22.92004,-43.608109,1690385824000,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],15484.1, 
550,12726,KXD8483,0,-22.920609,-43.608098,1690386656000,0.0,,,,18036.3, 
551,13422,LSI5978,10,-23.000679,-43.366368,1690382230000,10.3,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],40546.3,99
552,13402,LTL5480,12,-23.000713,-43.365934,1690386120000,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],43367.8, 
553,12730,LSO8993,10,-22.917134,-43.683455,1690387243000,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],9412.2, 
554,86872,LSH7386,13,-23.00183,-43.366487,1690379425000,0.0,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],22548.1, 
555,12714,KXC7431,0,-22.919476,-43.607739,1690384887000,0.0,,,,39737.7, 
556,86878,LSZ6142,0,-22.920668,-43.608121,1688673854000,0.0,,,,23732.5, 
557,47017,LRS2841,12,-23.006454,-43.436161,1690387251000,58.3,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],48079.1,253
558,86859,KWJ9250,12,-23.001817,-43.366137,1690386688000,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],18818.8, 
559,30506,LRC6583,18,-22.919917,-43.607602,1677872293000,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],2161.9, 
560,30509,KYM4574,25,-23.00031,-43.380931,1690387251000,59.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],53202.3,269
561,47008,KPY9735,10,-22.920562,-43.608147,1686654039000,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),42835.5, 
